------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 25
time diff [logger-smartphone](sec), -1
lat, 43.463663
long, -3.781483
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2025-04-15 07:56:00,18.9
2025-04-15 07:56:20,18.7
2025-04-15 07:56:40,17.8
2025-04-15 07:57:00,17.0
2025-04-15 07:57:20,16.4
2025-04-15 07:57:40,15.9
2025-04-15 07:58:00,15.7
2025-04-15 07:58:20,15.4
2025-04-15 07:58:40,15.2
2025-04-15 07:59:00,15.0
2025-04-15 07:59:20,15.0
2025-04-15 07:59:40,14.8
2025-04-15 08:00:00,14.8
2025-04-15 08:00:20,14.7
2025-04-15 08:00:40,14.7
2025-04-15 08:01:00,14.6
2025-04-15 08:01:20,14.5
2025-04-15 08:01:40,14.6
2025-04-15 08:02:00,14.5
2025-04-15 08:02:20,14.5
2025-04-15 08:02:40,14.5
2025-04-15 08:03:00,14.5
2025-04-15 08:03:20,14.6
2025-04-15 08:03:40,14.6
2025-04-15 08:04:00,14.5
