------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 5.7
downloading device type, android
device, Pocket
device name, Pocket
downloading mode, manual
------------------------------,--------------------
serial number, 04C6 6500 710F 02
custom name, sh01a
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 100
time diff [logger-smartphone](sec), -1
lat, 43.45
long, -3.97
accuracy (m), NA
------------------------------,--------------------
time,temp
2024-12-01 08:30:01,18.3
2024-12-01 08:32:01,17.6
2024-12-01 08:34:01,17.2
2024-12-01 08:36:01,16.3
2024-12-01 08:38:01,15.6
2024-12-01 08:40:01,15.2
2024-12-01 08:42:01,15.2
2024-12-01 08:44:01,15.1
2024-12-01 08:46:01,15.2
2024-12-01 08:48:01,15.1
2024-12-01 08:50:01,15.2
2024-12-01 08:52:01,15.2
2024-12-01 08:54:01,15.2
2024-12-01 08:56:01,15.2
2024-12-01 08:58:01,15.2
2024-12-01 09:00:01,15.2
2024-12-01 09:02:01,15.2
2024-12-01 09:04:01,15.2
2024-12-01 09:06:01,15.2
2024-12-01 09:08:01,15.2
2024-12-01 09:10:01,15.2
2024-12-01 09:12:01,15.3
2024-12-01 09:14:01,15.3
2024-12-01 09:16:01,15.3
2024-12-01 09:18:01,15.4
2024-12-01 09:20:01,15.4
2024-12-01 09:22:01,15.4
2024-12-01 09:24:01,15.4
2024-12-01 09:26:01,15.3
2024-12-01 09:28:01,15.3
2024-12-01 09:30:01,15.3
2024-12-01 09:32:01,15.4
2024-12-01 09:34:01,15.4
2024-12-01 09:36:01,15.4
2024-12-01 09:38:01,15.3
2024-12-01 09:40:01,15.3
2024-12-01 09:42:01,15.2
2024-12-01 09:44:01,15.3
2024-12-01 09:46:01,15.4
2024-12-01 09:48:01,15.4
2024-12-01 09:50:01,15.4
2024-12-01 09:52:01,15.5
2024-12-01 09:54:01,15.5
2024-12-01 09:56:01,15.4
2024-12-01 09:58:01,15.4
2024-12-01 10:00:01,15.4
2024-12-01 10:02:01,15.4
2024-12-01 10:04:01,15.4
2024-12-01 10:06:01,15.4
2024-12-01 10:08:01,15.3
2024-12-01 10:10:01,15.4
2024-12-01 10:12:01,15.4
2024-12-01 10:14:01,15.4
2024-12-01 10:16:01,15.4
2024-12-01 10:18:01,15.4
2024-12-01 10:20:01,15.4
2024-12-01 10:22:01,15.5
2024-12-01 10:24:01,15.5
2024-12-01 10:26:01,15.4
2024-12-01 10:28:01,15.4
2024-12-01 10:30:01,15.5
2024-12-01 10:32:01,15.3
2024-12-01 10:34:01,15.4
2024-12-01 10:36:01,15.5
2024-12-01 10:38:01,15.4
2024-12-01 10:40:01,15.4
2024-12-01 10:42:01,15.4
2024-12-01 10:44:01,15.5
2024-12-01 10:46:01,15.4
2024-12-01 10:48:01,15.5
2024-12-01 10:50:01,15.5
2024-12-01 10:52:01,15.5
2024-12-01 10:54:01,15.5
2024-12-01 10:56:01,15.4
2024-12-01 10:58:01,15.3
2024-12-01 11:00:01,15.3
2024-12-01 11:02:01,15.4
2024-12-01 11:04:01,15.3
2024-12-01 11:06:01,15.4
2024-12-01 11:08:01,15.4
2024-12-01 11:10:01,15.4
2024-12-01 11:12:01,15.4
2024-12-01 11:14:01,15.5
2024-12-01 11:16:01,15.5
2024-12-01 11:18:01,15.5
2024-12-01 11:20:01,15.4
2024-12-01 11:22:01,15.6
2024-12-01 11:24:01,15.4
2024-12-01 11:26:01,15.5
2024-12-01 11:28:01,15.4
2024-12-01 11:30:01,15.5
2024-12-01 11:32:01,15.4
2024-12-01 11:34:01,15.4
2024-12-01 11:36:01,15.6
2024-12-01 11:38:01,16.2
2024-12-01 11:40:01,16.9
2024-12-01 11:42:01,17.7
2024-12-01 11:44:01,18.4
2024-12-01 11:46:01,18.8
2024-12-01 11:48:01,19.1
