------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -1
lat, 43.463726
long, -3.781552
accuracy (m), 8.0
------------------------------,--------------------
time,temp
2026-05-11 10:39:21,25.1
2026-05-11 10:39:41,24.6
2026-05-11 10:40:01,22.9
2026-05-11 10:40:21,21.5
2026-05-11 10:40:41,20.3
2026-05-11 10:41:01,19.4
2026-05-11 10:41:21,18.7
2026-05-11 10:41:41,18.2
2026-05-11 10:42:01,17.8
2026-05-11 10:42:21,17.5
2026-05-11 10:42:41,17.2
2026-05-11 10:43:01,17.0
2026-05-11 10:43:21,16.8
2026-05-11 10:43:41,16.7
2026-05-11 10:44:01,16.7
2026-05-11 10:44:21,16.6
2026-05-11 10:44:41,16.5
2026-05-11 10:45:01,16.5
2026-05-11 10:45:21,16.5
2026-05-11 10:45:41,16.5
2026-05-11 10:46:01,16.5
2026-05-11 10:46:21,16.5
2026-05-11 10:46:41,NA
