------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 24
time diff [logger-smartphone](sec), -2
lat, 43.463677
long, -3.781633
accuracy (m), 1.3
------------------------------,--------------------
time,temp
2026-07-20 10:29:40,32.7
2026-07-20 10:30:00,32.7
2026-07-20 10:30:20,32.0
2026-07-20 10:30:40,29.9
2026-07-20 10:31:00,28.3
2026-07-20 10:31:20,26.9
2026-07-20 10:31:40,25.9
2026-07-20 10:32:00,25.0
2026-07-20 10:32:20,24.5
2026-07-20 10:32:40,24.0
2026-07-20 10:33:00,23.7
2026-07-20 10:33:20,23.5
2026-07-20 10:33:40,23.2
2026-07-20 10:34:00,23.1
2026-07-20 10:34:20,23.0
2026-07-20 10:34:40,23.0
2026-07-20 10:35:00,22.9
2026-07-20 10:35:20,22.8
2026-07-20 10:35:40,22.8
2026-07-20 10:36:00,22.8
2026-07-20 10:36:20,22.8
2026-07-20 10:36:40,22.8
2026-07-20 10:37:00,22.7
2026-07-20 10:37:20,22.8
