------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 34
time diff [logger-smartphone](sec), -3
lat, 43.465728
long, -3.778827
accuracy (m), 2.3
------------------------------,--------------------
time,temp
2026-06-11 11:57:00,25.4
2026-06-11 11:57:20,25.4
2026-06-11 11:57:40,25.4
2026-06-11 11:58:00,25.0
2026-06-11 11:58:20,24.0
2026-06-11 11:58:40,23.2
2026-06-11 11:59:00,22.6
2026-06-11 11:59:20,22.1
2026-06-11 11:59:40,21.4
2026-06-11 12:00:00,21.1
2026-06-11 12:00:20,20.7
2026-06-11 12:00:40,20.6
2026-06-11 12:01:00,20.4
2026-06-11 12:01:20,20.2
2026-06-11 12:01:40,20.1
2026-06-11 12:02:00,20.0
2026-06-11 12:02:20,20.0
2026-06-11 12:02:40,20.0
2026-06-11 12:03:00,19.9
2026-06-11 12:03:20,19.9
2026-06-11 12:03:40,19.9
2026-06-11 12:04:00,19.9
2026-06-11 12:04:20,19.9
2026-06-11 12:04:40,19.9
2026-06-11 12:05:00,19.9
2026-06-11 12:05:20,19.8
2026-06-11 12:05:40,19.8
2026-06-11 12:06:00,19.8
2026-06-11 12:06:20,19.8
2026-06-11 12:06:40,19.8
2026-06-11 12:07:00,19.8
2026-06-11 12:07:20,20.0
2026-06-11 12:07:40,20.1
2026-06-11 12:08:00,NA
