------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 26
time diff [logger-smartphone](sec), -1
lat, 43.465893
long, -3.778674
accuracy (m), 4.5
------------------------------,--------------------
time,temp
2025-12-16 12:26:01,20.8
2025-12-16 12:26:21,20.1
2025-12-16 12:26:41,18.8
2025-12-16 12:27:01,17.8
2025-12-16 12:27:21,16.9
2025-12-16 12:27:41,16.2
2025-12-16 12:28:01,15.8
2025-12-16 12:28:21,15.5
2025-12-16 12:28:41,15.3
2025-12-16 12:29:01,15.0
2025-12-16 12:29:21,14.8
2025-12-16 12:29:41,14.8
2025-12-16 12:30:01,14.7
2025-12-16 12:30:21,14.6
2025-12-16 12:30:41,14.6
2025-12-16 12:31:01,14.6
2025-12-16 12:31:21,14.5
2025-12-16 12:31:41,14.6
2025-12-16 12:32:01,14.5
2025-12-16 12:32:21,14.5
2025-12-16 12:32:41,14.5
2025-12-16 12:33:01,14.5
2025-12-16 12:33:21,14.4
2025-12-16 12:33:41,14.5
2025-12-16 12:34:01,14.4
