------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 36
time diff [logger-smartphone](sec), -2
lat, 43.465725
long, -3.778885
accuracy (m), 16.0
------------------------------,--------------------
time,temp
2025-07-08 14:13:00,NA
2025-07-08 14:13:20,28.9
2025-07-08 14:13:40,29.1
2025-07-08 14:14:00,29.3
2025-07-08 14:14:20,28.9
2025-07-08 14:14:40,27.7
2025-07-08 14:15:00,26.5
2025-07-08 14:15:20,25.5
2025-07-08 14:15:40,24.8
2025-07-08 14:16:00,24.2
2025-07-08 14:16:20,23.7
2025-07-08 14:16:40,23.4
2025-07-08 14:17:00,23.2
2025-07-08 14:17:20,23.0
2025-07-08 14:17:40,22.9
2025-07-08 14:18:00,22.8
2025-07-08 14:18:20,22.7
2025-07-08 14:18:40,22.6
2025-07-08 14:19:00,22.6
2025-07-08 14:19:20,22.6
2025-07-08 14:19:40,22.5
2025-07-08 14:20:00,22.4
2025-07-08 14:20:20,22.4
2025-07-08 14:20:40,22.4
2025-07-08 14:21:00,22.4
2025-07-08 14:21:20,22.5
2025-07-08 14:21:40,22.5
2025-07-08 14:22:00,22.5
2025-07-08 14:22:20,22.5
2025-07-08 14:22:40,22.5
2025-07-08 14:23:00,22.5
2025-07-08 14:23:20,22.5
2025-07-08 14:23:40,22.7
2025-07-08 14:24:00,23.2
2025-07-08 14:24:20,24.0
2025-07-08 14:24:40,NA
