------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.4
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 25
time diff [logger-smartphone](sec), -1
lat, 43.465691
long, -3.778416
accuracy (m), 8.0
------------------------------,--------------------
time,temp
2025-09-02 06:55:00,NA
2025-09-02 06:55:20,21.9
2025-09-02 06:55:40,21.8
2025-09-02 06:56:00,21.4
2025-09-02 06:56:20,21.2
2025-09-02 06:56:40,21.0
2025-09-02 06:57:00,20.8
2025-09-02 06:57:20,20.7
2025-09-02 06:57:40,20.7
2025-09-02 06:58:00,20.6
2025-09-02 06:58:20,20.6
2025-09-02 06:58:40,20.5
2025-09-02 06:59:00,20.5
2025-09-02 06:59:20,20.5
2025-09-02 06:59:40,20.5
2025-09-02 07:00:00,20.5
2025-09-02 07:00:20,20.4
2025-09-02 07:00:40,20.5
2025-09-02 07:01:00,20.4
2025-09-02 07:01:20,20.4
2025-09-02 07:01:40,20.4
2025-09-02 07:02:00,20.4
2025-09-02 07:02:20,20.4
2025-09-02 07:02:40,20.4
2025-09-02 07:03:00,20.4
