------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 54
time diff [logger-smartphone](sec), -6
lat, 43.449535
long, -3.964669
accuracy (m), 3.6
------------------------------,--------------------
time,temp
2026-05-31 14:38:08,NA
2026-05-31 14:40:08,35.4
2026-05-31 14:42:08,32.3
2026-05-31 14:44:08,29.5
2026-05-31 14:46:08,26.1
2026-05-31 14:48:08,21.1
2026-05-31 14:50:08,20.0
2026-05-31 14:52:08,19.9
2026-05-31 14:54:08,19.6
2026-05-31 14:56:08,19.6
2026-05-31 14:58:08,19.5
2026-05-31 15:00:08,19.4
2026-05-31 15:02:08,19.3
2026-05-31 15:04:08,19.3
2026-05-31 15:06:08,19.5
2026-05-31 15:08:08,19.5
2026-05-31 15:10:08,19.5
2026-05-31 15:12:08,19.7
2026-05-31 15:14:08,19.5
2026-05-31 15:16:08,19.6
2026-05-31 15:18:08,19.5
2026-05-31 15:20:08,19.6
2026-05-31 15:22:08,19.5
2026-05-31 15:24:08,19.6
2026-05-31 15:26:08,19.5
2026-05-31 15:28:08,19.5
2026-05-31 15:30:08,19.7
2026-05-31 15:32:08,19.8
2026-05-31 15:34:08,19.6
2026-05-31 15:36:08,19.5
2026-05-31 15:38:08,19.5
2026-05-31 15:40:08,19.7
2026-05-31 15:42:08,19.7
2026-05-31 15:44:08,19.8
2026-05-31 15:46:08,19.5
2026-05-31 15:48:08,19.5
2026-05-31 15:50:08,19.5
2026-05-31 15:52:08,19.6
2026-05-31 15:54:08,19.5
2026-05-31 15:56:08,19.5
2026-05-31 15:58:08,19.6
2026-05-31 16:00:08,19.5
2026-05-31 16:02:08,19.6
2026-05-31 16:04:08,19.4
2026-05-31 16:06:08,19.5
2026-05-31 16:08:08,19.5
2026-05-31 16:10:08,19.4
2026-05-31 16:12:08,18.6
2026-05-31 16:14:08,18.9
2026-05-31 16:16:08,19.3
2026-05-31 16:18:08,20.9
2026-05-31 16:20:08,20.9
2026-05-31 16:22:08,21.6
2026-05-31 16:24:08,22.4
