------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 70
time diff [logger-smartphone](sec), -4
lat, 43.444350
long, -3.927979
accuracy (m), 1414.0
------------------------------,--------------------
time,temp
2026-06-03 17:10:49,NA
2026-06-03 17:12:49,24.4
2026-06-03 17:14:49,24.5
2026-06-03 17:16:49,24.6
2026-06-03 17:18:49,24.5
2026-06-03 17:20:49,22.9
2026-06-03 17:22:49,20.6
2026-06-03 17:24:49,19.9
2026-06-03 17:26:49,19.8
2026-06-03 17:28:49,19.8
2026-06-03 17:30:49,19.7
2026-06-03 17:32:49,19.5
2026-06-03 17:34:49,19.6
2026-06-03 17:36:49,19.4
2026-06-03 17:38:49,19.5
2026-06-03 17:40:49,19.5
2026-06-03 17:42:49,19.5
2026-06-03 17:44:49,19.6
2026-06-03 17:46:49,19.5
2026-06-03 17:48:49,19.5
2026-06-03 17:50:49,19.5
2026-06-03 17:52:49,19.5
2026-06-03 17:54:49,19.5
2026-06-03 17:56:49,19.4
2026-06-03 17:58:49,19.5
2026-06-03 18:00:49,19.5
2026-06-03 18:02:49,19.5
2026-06-03 18:04:49,19.5
2026-06-03 18:06:49,19.5
2026-06-03 18:08:49,19.5
2026-06-03 18:10:49,19.5
2026-06-03 18:12:49,19.5
2026-06-03 18:14:49,19.4
2026-06-03 18:16:49,19.4
2026-06-03 18:18:49,19.5
2026-06-03 18:20:49,19.5
2026-06-03 18:22:49,19.5
2026-06-03 18:24:49,19.5
2026-06-03 18:26:49,19.5
2026-06-03 18:28:49,19.5
2026-06-03 18:30:49,19.5
2026-06-03 18:32:49,19.4
2026-06-03 18:34:49,19.3
2026-06-03 18:36:49,19.0
2026-06-03 18:38:49,19.1
2026-06-03 18:40:49,19.0
2026-06-03 18:42:49,19.0
2026-06-03 18:44:49,19.2
2026-06-03 18:46:49,19.4
2026-06-03 18:48:49,19.7
2026-06-03 18:50:49,20.0
2026-06-03 18:52:49,20.3
2026-06-03 18:54:49,20.5
2026-06-03 18:56:49,20.6
2026-06-03 18:58:49,20.9
2026-06-03 19:00:49,21.0
2026-06-03 19:02:49,21.2
2026-06-03 19:04:49,21.3
2026-06-03 19:06:49,21.4
2026-06-03 19:08:49,21.6
2026-06-03 19:10:49,21.7
2026-06-03 19:12:49,21.7
2026-06-03 19:14:49,21.8
2026-06-03 19:16:49,21.8
2026-06-03 19:18:49,21.8
2026-06-03 19:20:49,21.6
2026-06-03 19:22:49,21.5
2026-06-03 19:24:49,21.4
2026-06-03 19:26:49,21.3
2026-06-03 19:28:49,21.3
