------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 26
time diff [logger-smartphone](sec), -1
lat, 43.465637
long, -3.778243
accuracy (m), 4.0
------------------------------,--------------------
time,temp
2025-11-05 10:44:21,24.0
2025-11-05 10:44:41,23.8
2025-11-05 10:45:01,22.4
2025-11-05 10:45:21,21.1
2025-11-05 10:45:41,20.1
2025-11-05 10:46:01,19.4
2025-11-05 10:46:21,18.9
2025-11-05 10:46:41,18.5
2025-11-05 10:47:01,18.2
2025-11-05 10:47:21,18.0
2025-11-05 10:47:41,17.8
2025-11-05 10:48:01,17.7
2025-11-05 10:48:21,17.6
2025-11-05 10:48:41,17.5
2025-11-05 10:49:01,17.5
2025-11-05 10:49:21,17.4
2025-11-05 10:49:41,17.4
2025-11-05 10:50:01,17.4
2025-11-05 10:50:21,17.3
2025-11-05 10:50:41,17.3
2025-11-05 10:51:01,17.3
2025-11-05 10:51:21,17.3
2025-11-05 10:51:41,17.3
2025-11-05 10:52:01,17.3
2025-11-05 10:52:21,17.3
2025-11-05 10:52:41,17.4
