------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 19
time diff [logger-smartphone](sec), -1
lat, 43.466129
long, -3.773957
accuracy (m), 8.0
------------------------------,--------------------
time,temp
2025-06-08 09:07:41,NA
2025-06-08 09:08:01,NA
2025-06-08 09:08:21,NA
2025-06-08 09:08:41,NA
2025-06-08 09:09:01,21.6
2025-06-08 09:09:21,21.3
2025-06-08 09:09:41,20.8
2025-06-08 09:10:01,20.4
2025-06-08 09:10:21,20.0
2025-06-08 09:10:41,19.6
2025-06-08 09:11:01,19.5
2025-06-08 09:11:21,19.3
2025-06-08 09:11:41,19.2
2025-06-08 09:12:01,19.1
2025-06-08 09:12:21,19.1
2025-06-08 09:12:41,19.0
2025-06-08 09:13:01,18.9
2025-06-08 09:13:21,18.9
2025-06-08 09:13:41,19.1
