------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), 0
lat, 43.465630
long, -3.778407
accuracy (m), 2.0
------------------------------,--------------------
time,temp
2026-02-16 11:43:21,13.5
2026-02-16 11:43:41,13.5
2026-02-16 11:44:01,13.4
2026-02-16 11:44:21,13.3
2026-02-16 11:44:41,13.2
2026-02-16 11:45:01,13.0
2026-02-16 11:45:21,12.9
2026-02-16 11:45:41,12.7
2026-02-16 11:46:01,12.6
2026-02-16 11:46:21,12.5
2026-02-16 11:46:41,12.4
2026-02-16 11:47:01,12.3
2026-02-16 11:47:21,12.3
2026-02-16 11:47:41,12.2
2026-02-16 11:48:01,12.1
2026-02-16 11:48:21,12.2
2026-02-16 11:48:41,12.1
2026-02-16 11:49:01,12.1
2026-02-16 11:49:21,12.2
2026-02-16 11:49:41,12.1
2026-02-16 11:50:01,12.1
2026-02-16 11:50:21,12.1
2026-02-16 11:50:41,NA
