------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 23
time diff [logger-smartphone](sec), -1
lat, 43.465749
long, -3.778517
accuracy (m), 2.5
------------------------------,--------------------
time,temp
2026-02-11 12:51:00,NA
2026-02-11 12:51:20,17.7
2026-02-11 12:51:40,17.5
2026-02-11 12:52:00,16.5
2026-02-11 12:52:20,15.6
2026-02-11 12:52:40,14.8
2026-02-11 12:53:00,14.2
2026-02-11 12:53:20,13.7
2026-02-11 12:53:40,13.4
2026-02-11 12:54:00,13.1
2026-02-11 12:54:20,12.9
2026-02-11 12:54:40,12.8
2026-02-11 12:55:00,12.7
2026-02-11 12:55:20,12.7
2026-02-11 12:55:40,12.6
2026-02-11 12:56:00,12.5
2026-02-11 12:56:20,12.5
2026-02-11 12:56:40,12.5
2026-02-11 12:57:00,12.5
2026-02-11 12:57:20,12.5
2026-02-11 12:57:40,12.5
2026-02-11 12:58:00,12.6
2026-02-11 12:58:20,12.6
