------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 22
time diff [logger-smartphone](sec), 0
lat, 43.463775
long, -3.781432
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2025-06-05 12:38:21,26.5
2025-06-05 12:38:41,26.8
2025-06-05 12:39:01,25.3
2025-06-05 12:39:21,23.7
2025-06-05 12:39:41,22.3
2025-06-05 12:40:01,21.2
2025-06-05 12:40:21,20.3
2025-06-05 12:40:41,19.7
2025-06-05 12:41:01,19.2
2025-06-05 12:41:21,18.8
2025-06-05 12:41:41,18.5
2025-06-05 12:42:01,18.4
2025-06-05 12:42:21,18.1
2025-06-05 12:42:41,17.9
2025-06-05 12:43:01,17.9
2025-06-05 12:43:21,17.8
2025-06-05 12:43:41,17.7
2025-06-05 12:44:01,17.7
2025-06-05 12:44:21,17.9
2025-06-05 12:44:41,18.5
2025-06-05 12:45:01,NA
2025-06-05 12:45:21,NA
