------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.22
downloading device type, iphone
device, iPhone
device name, iOS 18.6.2
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 E300 0222 08
custom name, nz
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 61
time diff [logger-smartphone](sec), -6
lat, 43.450406
long, -3.963423
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2026-09-24 15:20:34,NA
2026-09-24 15:22:34,36.8
2026-09-24 15:24:34,34.0
2026-09-24 15:26:34,31.8
2026-09-24 15:28:34,29.4
2026-09-24 15:30:34,28.6
2026-09-24 15:32:34,23.8
2026-09-24 15:34:34,20.0
2026-09-24 15:36:34,19.2
2026-09-24 15:38:34,19.1
2026-09-24 15:40:34,19.1
2026-09-24 15:42:34,19.2
2026-09-24 15:44:34,19.1
2026-09-24 15:46:34,18.9
2026-09-24 15:48:34,18.9
2026-09-24 15:50:34,18.9
2026-09-24 15:52:34,18.9
2026-09-24 15:54:34,19.1
2026-09-24 15:56:34,19.0
2026-09-24 15:58:34,19.0
2026-09-24 16:00:34,18.9
2026-09-24 16:02:34,19.3
2026-09-24 16:04:34,19.2
2026-09-24 16:06:34,19.1
2026-09-24 16:08:34,19.0
2026-09-24 16:10:34,18.9
2026-09-24 16:12:34,18.9
2026-09-24 16:14:34,18.9
2026-09-24 16:16:34,19.2
2026-09-24 16:18:34,18.9
2026-09-24 16:20:34,18.9
2026-09-24 16:22:34,18.8
2026-09-24 16:24:34,18.8
2026-09-24 16:26:34,19.3
2026-09-24 16:28:34,19.6
2026-09-24 16:30:34,19.4
2026-09-24 16:32:34,19.5
2026-09-24 16:34:34,19.4
2026-09-24 16:36:34,19.4
2026-09-24 16:38:34,19.3
2026-09-24 16:40:34,19.2
2026-09-24 16:42:34,19.3
2026-09-24 16:44:34,19.4
2026-09-24 16:46:34,19.4
2026-09-24 16:48:34,19.1
2026-09-24 16:50:34,19.3
2026-09-24 16:52:34,19.1
2026-09-24 16:54:34,19.1
2026-09-24 16:56:34,19.1
2026-09-24 16:58:34,19.0
2026-09-24 17:00:34,19.1
2026-09-24 17:02:34,19.5
2026-09-24 17:04:34,19.3
2026-09-24 17:06:34,19.1
2026-09-24 17:08:34,19.0
2026-09-24 17:10:34,19.0
2026-09-24 17:12:34,18.9
2026-09-24 17:14:34,19.8
2026-09-24 17:16:34,20.1
2026-09-24 17:18:34,20.0
2026-09-24 17:20:34,20.2
