------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.4
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 36
time diff [logger-smartphone](sec), -1
lat, 43.465719
long, -3.778877
accuracy (m), 8.0
------------------------------,--------------------
time,temp
2025-08-14 12:57:01,NA
2025-08-14 12:57:21,28.0
2025-08-14 12:57:41,28.3
2025-08-14 12:58:01,28.6
2025-08-14 12:58:21,27.9
2025-08-14 12:58:41,26.4
2025-08-14 12:59:01,25.1
2025-08-14 12:59:21,24.0
2025-08-14 12:59:41,23.0
2025-08-14 13:00:01,22.2
2025-08-14 13:00:21,21.7
2025-08-14 13:00:41,21.3
2025-08-14 13:01:01,20.9
2025-08-14 13:01:21,20.6
2025-08-14 13:01:41,20.5
2025-08-14 13:02:01,20.4
2025-08-14 13:02:21,20.2
2025-08-14 13:02:41,20.1
2025-08-14 13:03:01,20.0
2025-08-14 13:03:21,20.0
2025-08-14 13:03:41,20.0
2025-08-14 13:04:01,20.0
2025-08-14 13:04:21,20.0
2025-08-14 13:04:41,19.9
2025-08-14 13:05:01,20.0
2025-08-14 13:05:21,20.0
2025-08-14 13:05:41,20.0
2025-08-14 13:06:01,20.1
2025-08-14 13:06:21,20.1
2025-08-14 13:06:41,20.3
2025-08-14 13:07:01,20.7
2025-08-14 13:07:21,21.3
2025-08-14 13:07:41,21.7
2025-08-14 13:08:01,22.0
2025-08-14 13:08:21,22.4
2025-08-14 13:08:41,NA
