------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.2
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 20
time diff [logger-smartphone](sec), -2
lat, 43.465619
long, -3.778325
accuracy (m), 2.0
------------------------------,--------------------
time,temp
2025-06-11 12:03:21,26.2
2025-06-11 12:03:41,24.7
2025-06-11 12:04:01,23.3
2025-06-11 12:04:21,22.2
2025-06-11 12:04:41,21.4
2025-06-11 12:05:01,20.7
2025-06-11 12:05:21,20.3
2025-06-11 12:05:41,20.0
2025-06-11 12:06:01,19.7
2025-06-11 12:06:21,19.5
2025-06-11 12:06:41,19.4
2025-06-11 12:07:01,19.3
2025-06-11 12:07:21,19.1
2025-06-11 12:07:41,19.0
2025-06-11 12:08:01,19.0
2025-06-11 12:08:21,19.0
2025-06-11 12:08:41,19.0
2025-06-11 12:09:01,18.9
2025-06-11 12:09:21,18.9
2025-06-11 12:09:41,NA
