------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 04C8 5500 453D 0C
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 61
time diff [logger-smartphone](sec), -3
lat, 43.396545
long, -4.360360
accuracy (m), 4.7
------------------------------,--------------------
time,temp
2025-08-07 17:02:49,NA
2025-08-07 17:04:49,29.1
2025-08-07 17:06:49,29.4
2025-08-07 17:08:49,29.7
2025-08-07 17:10:49,29.9
2025-08-07 17:12:49,29.7
2025-08-07 17:14:49,28.9
2025-08-07 17:16:49,28.2
2025-08-07 17:18:49,29.9
2025-08-07 17:20:49,31.4
2025-08-07 17:22:49,32.0
2025-08-07 17:24:49,32.3
2025-08-07 17:26:49,32.7
2025-08-07 17:28:49,32.9
2025-08-07 17:30:49,33.0
2025-08-07 17:32:49,33.2
2025-08-07 17:34:49,33.3
2025-08-07 17:36:49,32.8
2025-08-07 17:38:49,30.6
2025-08-07 17:40:49,24.7
2025-08-07 17:42:49,19.0
2025-08-07 17:44:49,18.2
2025-08-07 17:46:49,18.2
2025-08-07 17:48:49,18.0
2025-08-07 17:50:49,18.0
2025-08-07 17:52:49,18.1
2025-08-07 17:54:49,18.2
2025-08-07 17:56:49,18.4
2025-08-07 17:58:49,18.0
2025-08-07 18:00:49,18.0
2025-08-07 18:02:49,18.0
2025-08-07 18:04:49,18.0
2025-08-07 18:06:49,18.1
2025-08-07 18:08:49,18.0
2025-08-07 18:10:49,17.9
2025-08-07 18:12:49,17.9
2025-08-07 18:14:49,17.9
2025-08-07 18:16:49,17.9
2025-08-07 18:18:49,17.9
2025-08-07 18:20:49,17.9
2025-08-07 18:22:49,17.9
2025-08-07 18:24:49,17.8
2025-08-07 18:26:49,17.9
2025-08-07 18:28:49,17.8
2025-08-07 18:30:49,17.8
2025-08-07 18:32:49,17.9
2025-08-07 18:34:49,17.8
2025-08-07 18:36:49,17.9
2025-08-07 18:38:49,17.9
2025-08-07 18:40:49,18.2
2025-08-07 18:42:49,19.2
2025-08-07 18:44:49,19.9
2025-08-07 18:46:49,20.4
2025-08-07 18:48:49,20.8
2025-08-07 18:50:49,21.1
2025-08-07 18:52:49,21.4
2025-08-07 18:54:49,21.6
2025-08-07 18:56:49,21.9
2025-08-07 18:58:49,22.1
2025-08-07 19:00:49,22.2
2025-08-07 19:02:49,22.2
