------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 25
time diff [logger-smartphone](sec), -2
lat, 43.463756
long, -3.781486
accuracy (m), 1.5
------------------------------,--------------------
time,temp
2025-11-13 10:30:40,23.2
2025-11-13 10:31:00,23.2
2025-11-13 10:31:20,22.0
2025-11-13 10:31:40,20.8
2025-11-13 10:32:00,19.9
2025-11-13 10:32:20,19.2
2025-11-13 10:32:40,18.6
2025-11-13 10:33:00,18.2
2025-11-13 10:33:20,17.9
2025-11-13 10:33:40,17.7
2025-11-13 10:34:00,17.5
2025-11-13 10:34:20,17.4
2025-11-13 10:34:40,17.3
2025-11-13 10:35:00,17.2
2025-11-13 10:35:20,17.2
2025-11-13 10:35:40,17.1
2025-11-13 10:36:00,17.1
2025-11-13 10:36:20,17.1
2025-11-13 10:36:40,17.1
2025-11-13 10:37:00,17.1
2025-11-13 10:37:20,17.0
2025-11-13 10:37:40,17.0
2025-11-13 10:38:00,17.1
2025-11-13 10:38:20,17.2
2025-11-13 10:38:40,NA
