------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 44
time diff [logger-smartphone](sec), -2
lat, 43.465687
long, -3.778920
accuracy (m), 1.9
------------------------------,--------------------
time,temp
2026-07-15 10:12:00,31.7
2026-07-15 10:12:20,31.7
2026-07-15 10:12:40,31.9
2026-07-15 10:13:00,32.1
2026-07-15 10:13:20,32.1
2026-07-15 10:13:40,31.9
2026-07-15 10:14:00,30.0
2026-07-15 10:14:20,28.0
2026-07-15 10:14:40,26.5
2026-07-15 10:15:00,25.2
2026-07-15 10:15:20,24.3
2026-07-15 10:15:40,23.5
2026-07-15 10:16:00,22.9
2026-07-15 10:16:20,22.6
2026-07-15 10:16:40,22.3
2026-07-15 10:17:00,22.1
2026-07-15 10:17:20,21.9
2026-07-15 10:17:40,21.8
2026-07-15 10:18:00,21.7
2026-07-15 10:18:20,21.6
2026-07-15 10:18:40,21.6
2026-07-15 10:19:00,21.6
2026-07-15 10:19:20,21.6
2026-07-15 10:19:40,21.5
2026-07-15 10:20:00,21.5
2026-07-15 10:20:20,21.5
2026-07-15 10:20:40,21.5
2026-07-15 10:21:00,21.5
2026-07-15 10:21:20,21.5
2026-07-15 10:21:40,21.5
2026-07-15 10:22:00,21.6
2026-07-15 10:22:20,21.7
2026-07-15 10:22:40,21.6
2026-07-15 10:23:00,21.6
2026-07-15 10:23:20,21.6
2026-07-15 10:23:40,21.7
2026-07-15 10:24:00,21.6
2026-07-15 10:24:20,21.6
2026-07-15 10:24:40,21.7
2026-07-15 10:25:00,21.9
2026-07-15 10:25:20,22.2
2026-07-15 10:25:40,22.6
2026-07-15 10:26:00,23.2
2026-07-15 10:26:20,NA
