------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 26
time diff [logger-smartphone](sec), -2
lat, 43.463766
long, -3.781745
accuracy (m), 2.5
------------------------------,--------------------
time,temp
2026-01-23 10:44:00,NA
2026-01-23 10:44:20,15.8
2026-01-23 10:44:40,15.8
2026-01-23 10:45:00,15.9
2026-01-23 10:45:20,15.7
2026-01-23 10:45:40,15.2
2026-01-23 10:46:00,14.8
2026-01-23 10:46:20,14.3
2026-01-23 10:46:40,14.1
2026-01-23 10:47:00,13.9
2026-01-23 10:47:20,13.8
2026-01-23 10:47:40,13.7
2026-01-23 10:48:00,13.7
2026-01-23 10:48:20,13.6
2026-01-23 10:48:40,13.5
2026-01-23 10:49:00,13.5
2026-01-23 10:49:20,13.4
2026-01-23 10:49:40,13.4
2026-01-23 10:50:00,13.5
2026-01-23 10:50:20,13.5
2026-01-23 10:50:40,13.5
2026-01-23 10:51:00,13.4
2026-01-23 10:51:20,13.5
2026-01-23 10:51:40,13.4
2026-01-23 10:52:00,NA
