------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 25
time diff [logger-smartphone](sec), -2
lat, 43.466829
long, -3.766825
accuracy (m), 5.0
------------------------------,--------------------
time,temp
2026-03-18 11:44:00,25.8
2026-03-18 11:44:20,25.9
2026-03-18 11:44:40,24.5
2026-03-18 11:45:00,22.6
2026-03-18 11:45:20,20.8
2026-03-18 11:45:40,19.5
2026-03-18 11:46:00,18.6
2026-03-18 11:46:20,17.9
2026-03-18 11:46:40,17.4
2026-03-18 11:47:00,17.0
2026-03-18 11:47:20,16.7
2026-03-18 11:47:40,16.4
2026-03-18 11:48:00,16.3
2026-03-18 11:48:20,16.1
2026-03-18 11:48:40,16.0
2026-03-18 11:49:00,16.0
2026-03-18 11:49:20,16.0
2026-03-18 11:49:40,15.9
2026-03-18 11:50:00,15.9
2026-03-18 11:50:20,15.9
2026-03-18 11:50:40,15.8
2026-03-18 11:51:00,15.9
2026-03-18 11:51:20,16.5
2026-03-18 11:51:40,17.1
2026-03-18 11:52:00,17.4
