------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 31
time diff [logger-smartphone](sec), -2
lat, 43.465906
long, -3.778710
accuracy (m), 8.0
------------------------------,--------------------
time,temp
2025-12-16 12:25:20,21.8
2025-12-16 12:25:40,21.9
2025-12-16 12:26:00,22.4
2025-12-16 12:26:20,21.7
2025-12-16 12:26:40,20.1
2025-12-16 12:27:00,18.7
2025-12-16 12:27:20,17.6
2025-12-16 12:27:40,16.8
2025-12-16 12:28:00,16.2
2025-12-16 12:28:20,15.7
2025-12-16 12:28:40,15.4
2025-12-16 12:29:00,15.1
2025-12-16 12:29:20,15.0
2025-12-16 12:29:40,14.8
2025-12-16 12:30:00,14.7
2025-12-16 12:30:20,14.7
2025-12-16 12:30:40,14.6
2025-12-16 12:31:00,14.6
2025-12-16 12:31:20,14.6
2025-12-16 12:31:40,14.6
2025-12-16 12:32:00,14.5
2025-12-16 12:32:20,14.5
2025-12-16 12:32:40,14.5
2025-12-16 12:33:00,14.5
2025-12-16 12:33:20,14.5
2025-12-16 12:33:40,14.5
2025-12-16 12:34:00,14.5
2025-12-16 12:34:20,14.4
2025-12-16 12:34:40,14.2
2025-12-16 12:35:00,14.2
2025-12-16 12:35:20,14.1
