------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.1
downloading device type, android
device, CPH2603
device name, OPPO Reno11 F 5G
downloading mode, manual
------------------------------,--------------------
serial number, 04E5 4A00 DE5A 05
custom name, Miguel
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 20
time diff [logger-smartphone](sec), -1
lat, 43.451365
long, -3.821793
accuracy (m), 2.4
------------------------------,--------------------
time,temp
2025-03-03 10:16:41,NA
2025-03-03 10:17:01,17.6
2025-03-03 10:17:21,17.9
2025-03-03 10:17:41,17.9
2025-03-03 10:18:01,17.9
2025-03-03 10:18:21,17.9
2025-03-03 10:18:41,17.4
2025-03-03 10:19:01,16.4
2025-03-03 10:19:21,15.6
2025-03-03 10:19:41,15.0
2025-03-03 10:20:01,14.6
2025-03-03 10:20:21,14.2
2025-03-03 10:20:41,13.9
2025-03-03 10:21:01,13.8
2025-03-03 10:21:21,13.7
2025-03-03 10:21:41,13.6
2025-03-03 10:22:01,13.5
2025-03-03 10:22:21,13.6
2025-03-03 10:22:41,13.8
2025-03-03 10:23:01,NA
