------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A236B
device name, A23 de Roberto
downloading mode, manual
------------------------------,--------------------
serial number, 04A9 3300 C40E 01
custom name, Colegio MB
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 22
time diff [logger-smartphone](sec), -1
lat, 43.451104
long, -3.821607
accuracy (m), 4.2
------------------------------,--------------------
time,temp
2026-01-27 10:14:40,NA
2026-01-27 10:15:00,17.3
2026-01-27 10:15:20,16.6
2026-01-27 10:15:40,15.4
2026-01-27 10:16:00,14.6
2026-01-27 10:16:20,13.9
2026-01-27 10:16:40,13.5
2026-01-27 10:17:00,13.1
2026-01-27 10:17:20,12.8
2026-01-27 10:17:40,12.7
2026-01-27 10:18:00,12.5
2026-01-27 10:18:20,12.5
2026-01-27 10:18:40,12.4
2026-01-27 10:19:00,12.3
2026-01-27 10:19:20,12.3
2026-01-27 10:19:40,12.2
2026-01-27 10:20:00,12.2
2026-01-27 10:20:20,12.2
2026-01-27 10:20:40,12.2
2026-01-27 10:21:00,12.1
2026-01-27 10:21:20,12.2
2026-01-27 10:21:40,12.1
